productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extDescription,extCost,extTypeLine,extCardCategory,extCardType,extCardSubtype,extThreshold,extElement,extPowerRating,extLife,extFlavorText,extDefensePower
585328,Lumbering Giant,Lumbering Giant,https://tcgplayer-cdn.tcgplayer.com/product/585328_200w.jpg,77,23588,https://cpt.tcgcsv.com/B8J6,2024-10-10T12:40:34.897,1,0.05,0.15,1.37,0.09,,Normal,Ordinary,Can't defend or intercept.,4,An Ordinary Giant of ponderous pace,Spell,Minion,Giant,FF,Fire,4,,"""Fee! Fie! Foe! Fum! I smell the blood of an Englishman. 
Be he 'live, or be he dead, I'll grind his bones to make my bread.""",4
585329,Lumbering Giant (Foil),Lumbering Giant Foil,https://tcgplayer-cdn.tcgplayer.com/product/585329_200w.jpg,77,23588,https://cpt.tcgcsv.com/C8J6,2024-10-10T12:40:51.293,1,0.25,0.84,5.0,0.84,,Foil,Ordinary,Can't defend or intercept.,4,An Ordinary Giant of ponderous pace,Spell,Minion,Giant,FF,Fire,4,,"""Fee! Fie! Foe! Fum! I smell the blood of an Englishman. 
Be he 'live, or be he dead, I'll grind his bones to make my bread.""",4
585330,Magic Missiles,Magic Missiles,https://tcgplayer-cdn.tcgplayer.com/product/585330_200w.jpg,77,23588,https://cpt.tcgcsv.com/D8J6,2024-10-04T19:00:28.663,1,0.05,0.15,1.4,0.11,,Normal,Ordinary,"Shoot three projectiles in the same direction, one at a time. Each deals 1 damage.",2,Ordinary Magic of arcane arrows,Spell,Magic,,A,Air,,,,
585331,Magic Missiles (Foil),Magic Missiles Foil,https://tcgplayer-cdn.tcgplayer.com/product/585331_200w.jpg,77,23588,https://cpt.tcgcsv.com/F8J6,2024-10-04T19:00:28.777,1,2.28,3.16,9.75,2.77,,Foil,Ordinary,"Shoot three projectiles in the same direction, one at a time. Each deals 1 damage.",2,Ordinary Magic of arcane arrows,Spell,Magic,,A,Air,,,,
585332,Major City,Major City,https://tcgplayer-cdn.tcgplayer.com/product/585332_200w.jpg,77,23588,https://cpt.tcgcsv.com/G8J6,2024-10-04T19:00:29.107,1,0.15,0.39,3.99,0.26,,Normal,Elite,Elite minions cost (1) less to cast to this site.,,A Site where the Elite congregate,Site,Site,,,,,,,
585333,Major City (Foil),Major City Foil,https://tcgplayer-cdn.tcgplayer.com/product/585333_200w.jpg,77,23588,https://cpt.tcgcsv.com/H8J6,2024-10-04T19:00:29.2,1,4.5,5.6,22.6,6.26,,Foil,Elite,Elite minions cost (1) less to cast to this site.,,A Site where the Elite congregate,Site,Site,,,,,,,
585334,Merlin,Merlin,https://tcgplayer-cdn.tcgplayer.com/product/585334_200w.jpg,77,23588,https://cpt.tcgcsv.com/J8J6,2024-10-04T19:00:29.297,1,13.25,16.82,59.0,15.11,,Normal,Unique,"Spellcaster<br>
<br>
Any time during your turn, Merlin may look at your next spell and may cast it if it's a magic spell.",3,A Unique Mortal of arcane acuity,Spell,Minion,Mortal,AAA,Air,3,,,3
585335,Merlin (Foil),Merlin Foil,https://tcgplayer-cdn.tcgplayer.com/product/585335_200w.jpg,77,23588,https://cpt.tcgcsv.com/K8J6,2024-10-04T19:00:29.387,1,160.0,174.95,249.97,170.89,,Foil,Unique,"Spellcaster<br>
<br>
Any time during your turn, Merlin may look at your next spell and may cast it if it's a magic spell.",3,A Unique Mortal of arcane acuity,Spell,Minion,Mortal,AAA,Air,3,,,3
585336,Merlin's Staff,Merlins Staff,https://tcgplayer-cdn.tcgplayer.com/product/585336_200w.jpg,77,23588,https://cpt.tcgcsv.com/L8J6,2024-10-04T19:00:29.747,1,2.46,4.48,30.0,2.89,,Normal,Unique,Bearer has Spellcaster and +1 power for each magic spell they've cast this turn while holding Merlin's Staff.,2,A Unique Weapon to turn will into power,Spell,Artifact,Weapon,,,,,,
585337,Merlin's Staff (Foil),Merlins Staff Foil,https://tcgplayer-cdn.tcgplayer.com/product/585337_200w.jpg,77,23588,https://cpt.tcgcsv.com/M8J6,2024-10-04T19:00:29.86,1,44.99,55.0,87.0,51.95,,Foil,Unique,Bearer has Spellcaster and +1 power for each magic spell they've cast this turn while holding Merlin's Staff.,2,A Unique Weapon to turn will into power,Spell,Artifact,Weapon,,,,,,
585338,Merlin's Tower,Merlins Tower,https://tcgplayer-cdn.tcgplayer.com/product/585338_200w.jpg,77,23588,https://cpt.tcgcsv.com/N8J6,2024-10-04T19:00:30.177,1,8.41,12.0,42.0,9.34,,Normal,Unique,"(A)(A)(A) ‚Äì Genesis -> This turn, gains Spellcaster and its next magic costs (3) less.",,A Unique Site of arcane knowledge,Site,Site,,A,Air,,,,
585339,Merlin's Tower (Foil),Merlins Tower Foil,https://tcgplayer-cdn.tcgplayer.com/product/585339_200w.jpg,77,23588,https://cpt.tcgcsv.com/P8J6,2024-10-04T19:00:30.42,1,76.0,82.48,178.99,82.63,,Foil,Unique,"(A)(A)(A) ‚Äì Genesis -> This turn, gains Spellcaster and its next magic costs (3) less.",,A Unique Site of arcane knowledge,Site,Site,,A,Air,,,,
585340,Mesmerism,Mesmerism,https://tcgplayer-cdn.tcgplayer.com/product/585340_200w.jpg,77,23588,https://cpt.tcgcsv.com/Q8J6,2024-10-04T19:00:30.763,1,6.45,9.39,20.0,7.25,,Normal,Unique,Gain control of target nearby minion.,4,Unique Magic to change one's mind,Spell,Magic,,WWWW,Water,,,,
585341,Mesmerism (Foil),Mesmerism Foil,https://tcgplayer-cdn.tcgplayer.com/product/585341_200w.jpg,77,23588,https://cpt.tcgcsv.com/R8J6,2024-10-04T19:00:31.087,1,50.0,60.0,79.67,60.76,,Foil,Unique,Gain control of target nearby minion.,4,Unique Magic to change one's mind,Spell,Magic,,WWWW,Water,,,,
585342,Mester Stoor Worm,Mester Stoor Worm,https://tcgplayer-cdn.tcgplayer.com/product/585342_200w.jpg,77,23588,https://cpt.tcgcsv.com/S8J6,2024-10-04T19:00:31.243,1,0.23,0.58,5.17,0.41,,Normal,Elite,"Submerge, Waterbound<br>
<br>
Tap -> Choose a direction from Mester Stoor Worm. Deal Lethal damage to each unit at a location in the area of effect:",6,An Elite Beast of tidal terror,Spell,Minion,Beast,WWW,Water,7,,,7
585343,Mester Stoor Worm (Foil),Mester Stoor Worm Foil,https://tcgplayer-cdn.tcgplayer.com/product/585343_200w.jpg,77,23588,https://cpt.tcgcsv.com/T8J6,2024-10-04T19:00:31.39,1,5.64,8.95,38.34,6.34,,Foil,Elite,"Submerge, Waterbound<br>
<br>
Tap -> Choose a direction from Mester Stoor Worm. Deal Lethal damage to each unit at a location in the area of effect:",6,An Elite Beast of tidal terror,Spell,Minion,Beast,WWW,Water,7,,,7
585344,Monstrous Lion,Monstrous Lion,https://tcgplayer-cdn.tcgplayer.com/product/585344_200w.jpg,77,23588,https://cpt.tcgcsv.com/V8J6,2024-10-04T19:00:31.783,1,0.17,0.34,3.35,0.31,,Normal,Elite,"Charge, Can't attack sites",4,An Elite Beast pounces upon its prey,Spell,Minion,Beast,FF,Fire,4,,"A mighty roar echoed with unbridled rage. 
The once captive beast was on the hunt!",4
585345,Monstrous Lion (Foil),Monstrous Lion Foil,https://tcgplayer-cdn.tcgplayer.com/product/585345_200w.jpg,77,23588,https://cpt.tcgcsv.com/W8J6,2024-10-04T19:00:32.003,1,5.72,8.35,15.0,7.14,,Foil,Elite,"Charge, Can't attack sites",4,An Elite Beast pounces upon its prey,Spell,Minion,Beast,FF,Fire,4,,"A mighty roar echoed with unbridled rage. 
The once captive beast was on the hunt!",4
585346,Morgana le Fay,Morgana le Fay,https://tcgplayer-cdn.tcgplayer.com/product/585346_200w.jpg,77,23588,https://cpt.tcgcsv.com/X8J6,2024-10-04T19:00:32.223,1,31.9,34.73,50.0,33.0,,Normal,Unique,"Spellcaster, Stealth<br>
<br>
Genesis -> Morgana draws her own hand of three spells, which only she can cast.",3,A Unique Mortal keeps her cards close,Spell,Minion,Mortal,FFF,Fire,3,,,3
585347,Morgana le Fay (Foil),Morgana le Fay Foil,https://tcgplayer-cdn.tcgplayer.com/product/585347_200w.jpg,77,23588,https://cpt.tcgcsv.com/Z8J6,2024-10-04T19:00:32.437,1,269.99,270.5,399.99,269.55,,Foil,Unique,"Spellcaster, Stealth<br>
<br>
Genesis -> Morgana draws her own hand of three spells, which only she can cast.",3,A Unique Mortal keeps her cards close,Spell,Minion,Mortal,FFF,Fire,3,,,3
585348,Muirid Fomorians,Muirid Fomorians,https://tcgplayer-cdn.tcgplayer.com/product/585348_200w.jpg,77,23588,https://cpt.tcgcsv.com/-8J6,2024-10-04T19:00:32.66,1,0.08,0.19,1.0,0.1,,Normal,Exceptional,"Burrowing, Submerge",7,Exceptional Giants return from the underworld,Spell,Minion,Giant,WW,Water,6,,"From under worlds of men they come, 
to see the age of men undone.",6
585349,Muirid Fomorians (Foil),Muirid Fomorians Foil,https://tcgplayer-cdn.tcgplayer.com/product/585349_200w.jpg,77,23588,https://cpt.tcgcsv.com/_8J6,2024-10-04T19:00:32.867,1,0.75,1.43,23.25,1.06,,Foil,Exceptional,"Burrowing, Submerge",7,Exceptional Giants return from the underworld,Spell,Minion,Giant,WW,Water,6,,"From under worlds of men they come, 
to see the age of men undone.",6
585350,Nelly Longarms,Nelly Longarms,https://tcgplayer-cdn.tcgplayer.com/product/585350_200w.jpg,77,23588,https://cpt.tcgcsv.com/09J6,2024-10-04T19:00:33.007,1,10.91,13.0,29.99,11.42,,Normal,Unique,"Submerge<br>
<br>
Tap -> Shoot a projectile. If it hits a unit, drag it here. Nelly may submerge it.",3,A Unique Faerie with a murderous reach,Spell,Minion,Faerie,WW,Water,2,,,2
585351,Nelly Longarms (Foil),Nelly Longarms Foil,https://tcgplayer-cdn.tcgplayer.com/product/585351_200w.jpg,77,23588,https://cpt.tcgcsv.com/29J6,2024-10-04T19:00:33.12,1,52.71,65.0,174.99,54.08,,Foil,Unique,"Submerge<br>
<br>
Tap -> Shoot a projectile. If it hits a unit, drag it here. Nelly may submerge it.",3,A Unique Faerie with a murderous reach,Spell,Minion,Faerie,WW,Water,2,,,2
585352,Ominous Owl,Ominous Owl,https://tcgplayer-cdn.tcgplayer.com/product/585352_200w.jpg,77,23588,https://cpt.tcgcsv.com/39J6,2024-10-04T19:00:33.213,1,0.04,0.15,0.79,0.06,,Normal,Ordinary,"Airborne<br>
<br>
You may cast minions to this site.",1,Ordinary Beast or dark omen?,Spell,Minion,Beast,A,Air,1,,,1
585353,Ominous Owl (Foil),Ominous Owl Foil,https://tcgplayer-cdn.tcgplayer.com/product/585353_200w.jpg,77,23588,https://cpt.tcgcsv.com/59J6,2024-10-04T19:00:33.47,1,0.95,1.5,5.0,1.35,,Foil,Ordinary,"Airborne<br>
<br>
You may cast minions to this site.",1,Ordinary Beast or dark omen?,Spell,Minion,Beast,A,Air,1,,,1
585354,Overbearing Bailiff,Overbearing Bailiff,https://tcgplayer-cdn.tcgplayer.com/product/585354_200w.jpg,77,23588,https://cpt.tcgcsv.com/69J6,2024-10-10T12:41:26.937,1,0.11,0.25,2.0,0.21,,Normal,Elite,Has +7 power while in your back row and no royalty is nearby.,3,"An Elite Mortal, finally in charge",Spell,Minion,Mortal,EE,Earth,0,,"""Don't you know who I am?!""",0
585355,Overbearing Bailiff (Foil),Overbearing Bailiff Foil,https://tcgplayer-cdn.tcgplayer.com/product/585355_200w.jpg,77,23588,https://cpt.tcgcsv.com/79J6,2024-10-10T12:41:55.183,1,4.08,7.13,44.87,7.06,,Foil,Elite,Has +7 power while in your back row and no royalty is nearby.,3,"An Elite Mortal, finally in charge",Spell,Minion,Mortal,EE,Earth,0,,"""Don't you know who I am?!""",0
585356,Peasant Revolt,Peasant Revolt,https://tcgplayer-cdn.tcgplayer.com/product/585356_200w.jpg,77,23588,https://cpt.tcgcsv.com/89J6,2024-10-10T12:48:41.877,1,3.0,4.97,15.0,3.68,,Normal,Unique,Destroy everything Unique or Elite in the realm.,5,Unique Magic to level the playing field,Spell,Magic,,FFF,Fire,,,"""I exhort you to consider that now the time is come, appointed 
to us by God, in which ye may cast off the yoke of bondage, and recover liberty. ""
— John Ball, 1381",
585357,Peasant Revolt (Foil),Peasant Revolt Foil,https://tcgplayer-cdn.tcgplayer.com/product/585357_200w.jpg,77,23588,https://cpt.tcgcsv.com/99J6,2024-10-10T12:48:54.287,1,80.69,82.5,82.99,53.53,,Foil,Unique,Destroy everything Unique or Elite in the realm.,5,Unique Magic to level the playing field,Spell,Magic,,FFF,Fire,,,"""I exhort you to consider that now the time is come, appointed 
to us by God, in which ye may cast off the yoke of bondage, and recover liberty. ""
— John Ball, 1381",
585358,Pebbled Paths,Pebbled Paths,https://tcgplayer-cdn.tcgplayer.com/product/585358_200w.jpg,77,23588,https://cpt.tcgcsv.com/b9J6,2024-10-04T19:00:34.327,1,0.07,0.2,1.0,0.13,,Normal,Exceptional,Minions atop nearby sites lose Charge.,,An Exceptional Site where travels stall,Site,Site,,E,Earth,,,,
585359,Pebbled Paths (Foil),Pebbled Paths Foil,https://tcgplayer-cdn.tcgplayer.com/product/585359_200w.jpg,77,23588,https://cpt.tcgcsv.com/c9J6,2024-10-04T19:00:34.473,1,1.75,2.8,14.5,2.07,,Foil,Exceptional,Minions atop nearby sites lose Charge.,,An Exceptional Site where travels stall,Site,Site,,E,Earth,,,,
585360,Pendragon Banner,Pendragon Banner,https://tcgplayer-cdn.tcgplayer.com/product/585360_200w.jpg,77,23588,https://cpt.tcgcsv.com/d9J6,2024-10-04T19:00:34.65,1,0.1,0.25,2.0,0.21,,Normal,Elite,Nearby allies have +1 power while there are no enemies here.,4,An Elite Relic inspires the chivalrous,Spell,Artifact,Relic,,,,,,
585361,Pendragon Banner (Foil),Pendragon Banner Foil,https://tcgplayer-cdn.tcgplayer.com/product/585361_200w.jpg,77,23588,https://cpt.tcgcsv.com/f9J6,2024-10-04T19:00:34.793,1,2.79,4.01,14.21,3.92,,Foil,Elite,Nearby allies have +1 power while there are no enemies here.,4,An Elite Relic inspires the chivalrous,Spell,Artifact,Relic,,,,,,
585362,Pendragon Legacy,Pendragon Legacy,https://tcgplayer-cdn.tcgplayer.com/product/585362_200w.jpg,77,23588,https://cpt.tcgcsv.com/g9J6,2024-10-10T12:51:12.173,1,5.64,9.0,28.99,6.3,,Normal,Unique,Shuffle any number of Unique cards from your cemetery into your decks. Draw a card.,1,The Unique Magic of enduring stories,Spell,Magic,,EE,Earth,,,"""As quoth the lion to the mouse,"" The man said; ""In King Arthur's House Men are not names of men alone, But coffers rather of deeds done."" 
—Edmund Spenser, The Faerie Queene",
585363,Pendragon Legacy (Foil),Pendragon Legacy Foil,https://tcgplayer-cdn.tcgplayer.com/product/585363_200w.jpg,77,23588,https://cpt.tcgcsv.com/h9J6,2024-10-10T12:52:21.587,1,49.69,74.24,148.88,69.02,,Foil,Unique,Shuffle any number of Unique cards from your cemetery into your decks. Draw a card.,1,The Unique Magic of enduring stories,Spell,Magic,,EE,Earth,,,"""As quoth the lion to the mouse,"" The man said; ""In King Arthur's House Men are not names of men alone, But coffers rather of deeds done."" 
—Edmund Spenser, The Faerie Queene",
585364,Perilous Bridge,Perilous Bridge,https://tcgplayer-cdn.tcgplayer.com/product/585364_200w.jpg,77,23588,https://cpt.tcgcsv.com/j9J6,2024-10-04T19:00:35.747,1,0.25,0.74,3.99,0.68,,Normal,Elite,Units can‚Äôt traverse this site‚Äôs top border on the ground.,,An Elite yet incomplete Site,Site,Site,,A,Air,,,,
585365,Perilous Bridge (Foil),Perilous Bridge Foil,https://tcgplayer-cdn.tcgplayer.com/product/585365_200w.jpg,77,23588,https://cpt.tcgcsv.com/k9J6,2024-10-04T19:00:35.877,1,4.1,5.9,29.0,5.69,,Foil,Elite,Units can‚Äôt traverse this site‚Äôs top border on the ground.,,An Elite yet incomplete Site,Site,Site,,A,Air,,,,
585366,Pigs of the Sounder,Pigs of the Sounder,https://tcgplayer-cdn.tcgplayer.com/product/585366_200w.jpg,77,23588,https://cpt.tcgcsv.com/l9J6,2024-10-04T19:00:36.02,1,0.08,0.2,0.75,0.11,,Normal,Exceptional,"Deathrite -> Reveal your next five spells, then summon all Grand Old Boars from among them to this site. Put the rest on the bottom in a random order.",3,Exceptional Beasts trampling turf,Spell,Minion,Beast,EE,Earth,3,,,3
585367,Pigs of the Sounder (Foil),Pigs of the Sounder Foil,https://tcgplayer-cdn.tcgplayer.com/product/585367_200w.jpg,77,23588,https://cpt.tcgcsv.com/m9J6,2024-10-04T19:00:36.19,1,1.02,1.55,25.0,1.33,,Foil,Exceptional,"Deathrite -> Reveal your next five spells, then summon all Grand Old Boars from among them to this site. Put the rest on the bottom in a random order.",3,Exceptional Beasts trampling turf,Spell,Minion,Beast,EE,Earth,3,,,3
585368,Poisoned Well,Poisoned Well,https://tcgplayer-cdn.tcgplayer.com/product/585368_200w.jpg,77,23588,https://cpt.tcgcsv.com/n9J6,2024-10-04T19:00:36.657,1,0.09,0.2,1.0,0.18,,Normal,Exceptional,Genesis -> Enemy Avatars lose 1 life for each nearby site they control.,,Don't drink the water at this Exceptional Site,Site,Site,,F,Fire,,,,
585369,Poisoned Well (Foil),Poisoned Well Foil,https://tcgplayer-cdn.tcgplayer.com/product/585369_200w.jpg,77,23588,https://cpt.tcgcsv.com/p9J6,2024-10-04T19:00:36.8,1,0.99,2.88,29.99,2.26,,Foil,Exceptional,Genesis -> Enemy Avatars lose 1 life for each nearby site they control.,,Don't drink the water at this Exceptional Site,Site,Site,,F,Fire,,,,
585370,Pond,Pond,https://tcgplayer-cdn.tcgplayer.com/product/585370_200w.jpg,77,23588,https://cpt.tcgcsv.com/q9J6,2024-10-04T19:00:36.913,1,0.05,0.15,0.79,0.08,,Normal,Ordinary,"Genesis -> This turn, the next Beast cast to this site costs (1) less, ignoring threshold.",,An Ordinary Site ripples gently to a calm sip,Site,Site,,W,Water,,,,
585371,Pond (Foil),Pond Foil,https://tcgplayer-cdn.tcgplayer.com/product/585371_200w.jpg,77,23588,https://cpt.tcgcsv.com/r9J6,2024-10-04T19:00:37.057,1,2.72,3.93,38.25,3.23,,Foil,Ordinary,"Genesis -> This turn, the next Beast cast to this site costs (1) less, ignoring threshold.",,An Ordinary Site ripples gently to a calm sip,Site,Site,,W,Water,,,,
585372,Pookas,Pookas,https://tcgplayer-cdn.tcgplayer.com/product/585372_200w.jpg,77,23588,https://cpt.tcgcsv.com/s9J6,2024-10-04T19:00:37.18,1,0.09,0.2,1.41,0.11,,Normal,Exceptional,Deathrite -> Each opponent discards a random card.,3,Exceptional Faeries of mischief and malady,Spell,Minion,Faerie,FF,Fire,2,,,2
585373,Pookas (Foil),Pookas Foil,https://tcgplayer-cdn.tcgplayer.com/product/585373_200w.jpg,77,23588,https://cpt.tcgcsv.com/t9J6,2024-10-04T19:00:37.31,1,1.58,2.09,18.0,2.04,,Foil,Exceptional,Deathrite -> Each opponent discards a random card.,3,Exceptional Faeries of mischief and malady,Spell,Minion,Faerie,FF,Fire,2,,,2
585374,Postern Gate,Postern Gate,https://tcgplayer-cdn.tcgplayer.com/product/585374_200w.jpg,77,23588,https://cpt.tcgcsv.com/v9J6,2024-10-04T19:00:37.463,1,0.1,0.29,3.35,0.2,,Normal,Elite,Enters the realm under an opponent's control.,,An Elite Site and surprising angle of attack,Site,Site,,,,,,,
585375,Postern Gate (Foil),Postern Gate Foil,https://tcgplayer-cdn.tcgplayer.com/product/585375_200w.jpg,77,23588,https://cpt.tcgcsv.com/w9J6,2024-10-04T19:00:37.643,1,4.0,6.09,29.99,6.16,,Foil,Elite,Enters the realm under an opponent's control.,,An Elite Site and surprising angle of attack,Site,Site,,,,,,,
585376,Power of Flight,Power of Flight,https://tcgplayer-cdn.tcgplayer.com/product/585376_200w.jpg,77,23588,https://cpt.tcgcsv.com/x9J6,2024-10-04T19:00:37.927,1,0.05,0.15,0.5,0.09,,Normal,Ordinary,Give an allied minion Airborne until your next turn. Draw a spell.,2,Ordinary Magic takes you to the sky,Spell,Magic,,A,Air,,,,
585377,Power of Flight (Foil),Power of Flight Foil,https://tcgplayer-cdn.tcgplayer.com/product/585377_200w.jpg,77,23588,https://cpt.tcgcsv.com/z9J6,2024-10-04T19:00:38.097,1,0.95,1.14,35.0,0.97,,Foil,Ordinary,Give an allied minion Airborne until your next turn. Draw a spell.,2,Ordinary Magic takes you to the sky,Spell,Magic,,A,Air,,,,
585378,Purple Knight,Purple Knight,https://tcgplayer-cdn.tcgplayer.com/product/585378_200w.jpg,77,23588,https://cpt.tcgcsv.com/B9J6,2024-10-04T19:00:38.307,1,0.08,0.2,1.0,0.13,,Normal,Exceptional,Lance,3,An Exceptional Mortal swears a dauntless vow,Spell,Minion,Mortal,AF,Air;Fire,3,,"Veiled in deepest violet, the knight embarked on a 
noble quest. Chivalric exploits lay on the horizon!",2
585379,Purple Knight (Foil),Purple Knight Foil,https://tcgplayer-cdn.tcgplayer.com/product/585379_200w.jpg,77,23588,https://cpt.tcgcsv.com/C9J6,2024-10-04T19:00:38.54,1,1.25,2.16,19.54,1.47,,Foil,Exceptional,Lance,3,An Exceptional Mortal swears a dauntless vow,Spell,Minion,Mortal,AF,Air;Fire,3,,"Veiled in deepest violet, the knight embarked on a 
noble quest. Chivalric exploits lay on the horizon!",2
585380,Queen Guinevere,Queen Guinevere,https://tcgplayer-cdn.tcgplayer.com/product/585380_200w.jpg,77,23588,https://cpt.tcgcsv.com/D9J6,2024-10-04T19:00:38.66,1,5.02,7.35,58.68,4.99,,Normal,Unique,"Once on your turn, Queen Guinevere may untap target allied minion.",4,"A Unique Mortal, fairest in the land",Spell,Minion,Mortal,AEFW,Air;Earth;Fire;Water,1,,"Guinevere bestows wonder upon young 
and old, low-born and high-born alike.",1
585381,Queen Guinevere (Foil),Queen Guinevere Foil,https://tcgplayer-cdn.tcgplayer.com/product/585381_200w.jpg,77,23588,https://cpt.tcgcsv.com/F9J6,2024-10-04T19:00:38.803,1,79.0,80.95,86.98,81.88,,Foil,Unique,"Once on your turn, Queen Guinevere may untap target allied minion.",4,"A Unique Mortal, fairest in the land",Spell,Minion,Mortal,AEFW,Air;Earth;Fire;Water,1,,"Guinevere bestows wonder upon young 
and old, low-born and high-born alike.",1
585382,Questing Beast,Questing Beast,https://tcgplayer-cdn.tcgplayer.com/product/585382_200w.jpg,77,23588,https://cpt.tcgcsv.com/G9J6,2024-10-04T19:00:38.93,1,7.46,10.0,40.0,8.17,,Normal,Unique,"Lethal, Stealth<br>
<br>
At the end of your turn, Questing Beast may take a step.",5,"A Unique Beast, eternally hunted",Spell,Minion,Beast,WW,Water,5,,,5
585383,Questing Beast (Foil),Questing Beast Foil,https://tcgplayer-cdn.tcgplayer.com/product/585383_200w.jpg,77,23588,https://cpt.tcgcsv.com/H9J6,2024-10-04T19:00:39.053,1,68.7,69.98,70.0,70.78,,Foil,Unique,"Lethal, Stealth<br>
<br>
At the end of your turn, Questing Beast may take a step.",5,"A Unique Beast, eternally hunted",Spell,Minion,Beast,WW,Water,5,,,5
585384,Rebecks,Rebecks,https://tcgplayer-cdn.tcgplayer.com/product/585384_200w.jpg,77,23588,https://cpt.tcgcsv.com/J9J6,2024-10-10T12:52:44.017,1,2.0,3.59,10.9,2.94,,Normal,Unique,Nearby allied Giants have Charge.,5,A Unique Giant spoiling for a fight,Spell,Minion,Giant,FF,Fire,4,,"Rebecks rumbled, his voice a thunderous roar, 
""Blunderbore, my friend, hunger grips me to the core!""",4
585385,Rebecks (Foil),Rebecks Foil,https://tcgplayer-cdn.tcgplayer.com/product/585385_200w.jpg,77,23588,https://cpt.tcgcsv.com/K9J6,2024-10-10T12:52:52.593,1,37.75,44.89,123.79,46.88,,Foil,Unique,Nearby allied Giants have Charge.,5,A Unique Giant spoiling for a fight,Spell,Minion,Giant,FF,Fire,4,,"Rebecks rumbled, his voice a thunderous roar, 
""Blunderbore, my friend, hunger grips me to the core!""",4
585386,Reckless Squire,Reckless Squire,https://tcgplayer-cdn.tcgplayer.com/product/585386_200w.jpg,77,23588,https://cpt.tcgcsv.com/L9J6,2024-10-04T19:00:39.52,1,0.05,0.15,0.79,0.09,,Normal,Ordinary,"Charge, Lance",3,This Ordinary Mortal is all too eager,Spell,Minion,Mortal,F,Fire,1,,,1
585387,Reckless Squire (Foil),Reckless Squire Foil,https://tcgplayer-cdn.tcgplayer.com/product/585387_200w.jpg,77,23588,https://cpt.tcgcsv.com/M9J6,2024-10-04T19:00:39.683,1,0.26,1.0,8.9,0.85,,Foil,Ordinary,"Charge, Lance",3,This Ordinary Mortal is all too eager,Spell,Minion,Mortal,F,Fire,1,,,1
585388,Redbreast Robin,Redbreast Robin,https://tcgplayer-cdn.tcgplayer.com/product/585388_200w.jpg,77,23588,https://cpt.tcgcsv.com/N9J6,2024-10-04T19:00:39.797,1,0.05,0.15,0.79,0.1,,Normal,Ordinary,"Airborne<br>
<br>
At the end of your turn, each other unit here takes 1 damage.",1,An Ordinary Beast kindles a blaze,Spell,Minion,Beast,F,Fire,1,,,1
585389,Redbreast Robin (Foil),Redbreast Robin Foil,https://tcgplayer-cdn.tcgplayer.com/product/585389_200w.jpg,77,23588,https://cpt.tcgcsv.com/P9J6,2024-10-04T19:00:39.907,1,0.97,1.23,9.9,1.17,,Foil,Ordinary,"Airborne<br>
<br>
At the end of your turn, each other unit here takes 1 damage.",1,An Ordinary Beast kindles a blaze,Spell,Minion,Beast,F,Fire,1,,,1
585390,Redcap Powries,Redcap Powries,https://tcgplayer-cdn.tcgplayer.com/product/585390_200w.jpg,77,23588,https://cpt.tcgcsv.com/Q9J6,2024-10-04T19:00:40.047,1,0.08,0.19,1.0,0.14,,Normal,Exceptional,"Charge<br>
<br>
If Redcap Powries haven't attacked by the end of your turn, they die.",3,Exceptional Faeries of blood-sought fury,Spell,Minion,Faerie,FF,Fire,3,,,3
585391,Redcap Powries (Foil),Redcap Powries Foil,https://tcgplayer-cdn.tcgplayer.com/product/585391_200w.jpg,77,23588,https://cpt.tcgcsv.com/R9J6,2024-10-04T19:00:40.19,1,1.74,2.17,8.23,1.88,,Foil,Exceptional,"Charge<br>
<br>
If Redcap Powries haven't attacked by the end of your turn, they die.",3,Exceptional Faeries of blood-sought fury,Spell,Minion,Faerie,FF,Fire,3,,,3
585392,Rescue,Rescue,https://tcgplayer-cdn.tcgplayer.com/product/585392_200w.jpg,77,23588,https://cpt.tcgcsv.com/S9J6,2024-10-10T12:55:55.74,1,0.04,0.15,0.79,0.06,,Normal,Ordinary,Return a minion from your cemetery to your hand.,3,Ordinary Magic returns those we thought lost,Spell,Magic,,EE,Earth,,,"""When Britomart him saw, she ran apace Unto his reskew, 
and with earnest cry Bade the six knights forbeare that place."" 
—Edmund Spenser, The Faerie Queene",
585393,Rescue (Foil),Rescue Foil,https://tcgplayer-cdn.tcgplayer.com/product/585393_200w.jpg,77,23588,https://cpt.tcgcsv.com/T9J6,2024-10-10T12:56:07.03,1,0.92,1.0,20.0,0.98,,Foil,Ordinary,Return a minion from your cemetery to your hand.,3,Ordinary Magic returns those we thought lost,Spell,Magic,,EE,Earth,,,"""When Britomart him saw, she ran apace Unto his reskew, 
and with earnest cry Bade the six knights forbeare that place."" 
—Edmund Spenser, The Faerie Queene",
585394,Rhitta Gawr of Snowdonia,Rhitta Gawr of Snowdonia,https://tcgplayer-cdn.tcgplayer.com/product/585394_200w.jpg,77,23588,https://cpt.tcgcsv.com/V9J6,2024-10-04T19:00:40.787,1,4.7,6.5,33.0,4.46,,Normal,Unique,Other minions can't untap.,6,"Bow, lest ye enrage this Unique Giant",Spell,Minion,Giant,EEE,Earth,6,,,6
